IDTDOC,IDEPAIS,IDESTGEN,EDAD,IDCODEMUNI,IDCODEDEPTO,IDCOLCALEN,IDCOLGEN,IDCOLNATU,IDCOLBILIN,IDCOLCARAC,IDDESING,IDDESMATH,IDPUESTO
1,1,2,25,47001.0,47.0,3,1,2,0.0,5,2,3,0
1,1,2,31,86568.0,86.0,3,1,2,0.0,5,2,3,5
1,1,1,19,19573.0,19.0,3,1,2,0.0,5,2,3,0
1,1,1,26,5079.0,5.0,3,1,2,0.0,5,3,3,0
1,1,2,25,17001.0,17.0,3,1,2,0.0,5,3,3,2
1,1,1,30,73270.0,73.0,3,1,2,0.0,5,2,3,6
1,1,2,30,19573.0,19.0,3,1,2,0.0,5,3,4,0
1,1,2,19,19300.0,19.0,3,1,2,0.0,5,3,3,4
1,1,1,37,5308.0,5.0,3,1,2,0.0,5,2,3,5
1,1,2,39,19001.0,19.0,3,1,2,0.0,5,2,3,4
1,1,1,20,13430.0,13.0,3,1,2,0.0,5,2,2,0
1,1,1,20,27077.0,27.0,3,1,2,0.0,5,3,2,0
1,1,1,21,41001.0,41.0,3,1,2,0.0,5,3,3,0
1,1,1,20,52696.0,52.0,3,1,2,0.0,5,3,3,3
1,1,1,19,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,1,25,44001.0,44.0,3,1,2,0.0,5,3,2,6
1,1,2,29,76130.0,76.0,3,1,2,0.0,5,3,3,4
1,1,1,19,5045.0,5.0,3,1,2,0.0,5,3,3,0
1,1,1,36,17001.0,17.0,3,1,2,0.0,5,3,3,0
1,1,1,40,76109.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,27,85001.0,85.0,3,1,2,0.0,5,3,3,0
1,1,2,19,68079.0,68.0,3,1,2,0.0,5,3,4,3
1,1,1,23,81736.0,81.0,3,1,2,0.0,5,3,3,0
1,1,2,20,76109.0,76.0,3,1,2,0.0,5,2,3,0
1,1,1,27,54001.0,54.0,3,1,2,0.0,5,3,1,0
1,1,2,27,44650.0,44.0,3,1,2,0.0,5,3,3,5
1,1,2,19,52001.0,52.0,3,1,2,0.0,5,3,3,0
1,1,2,25,73001.0,73.0,3,1,2,0.0,5,2,2,0
1,1,1,18,50001.0,50.0,3,1,2,0.0,5,2,3,0
1,1,1,19,18001.0,18.0,3,1,2,0.0,5,3,3,5
3,1,1,17,15759.0,15.0,3,1,2,0.0,5,3,4,0
1,1,2,24,76109.0,76.0,3,1,2,0.0,5,3,2,6
1,1,2,19,52001.0,52.0,3,1,2,0.0,5,2,3,3
1,1,2,57,54520.0,54.0,3,1,2,0.0,5,2,3,0
1,1,1,20,76834.0,76.0,3,1,2,0.0,5,3,4,3
3,1,2,17,76834.0,76.0,3,1,2,0.0,5,3,3,4
1,1,2,21,27361.0,27.0,3,1,2,0.0,5,2,3,0
1,1,1,25,25817.0,25.0,3,1,2,0.0,5,3,3,5
1,1,2,33,41615.0,41.0,3,1,2,0.0,5,3,3,4
1,1,1,19,54001.0,54.0,3,1,2,0.0,5,2,3,6
1,1,1,29,73585.0,73.0,3,1,2,0.0,5,2,3,0
1,1,1,20,27001.0,27.0,3,1,2,0.0,5,3,3,5
1,1,2,32,15001.0,15.0,3,1,2,0.0,5,3,3,0
1,1,2,18,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,2,22,52480.0,52.0,3,1,2,0.0,5,3,4,0
3,1,2,18,5088.0,5.0,3,1,2,0.0,5,3,3,0
3,1,1,16,50223.0,50.0,3,1,2,0.0,5,3,2,0
1,1,1,26,63401.0,63.0,3,1,2,0.0,5,3,3,4
3,1,2,16,76670.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,29,23162.0,23.0,3,1,2,0.0,5,3,2,0
1,1,1,19,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,2,18,19001.0,19.0,3,1,2,0.0,5,3,3,2
1,1,1,38,41001.0,41.0,3,1,2,0.0,5,3,2,0
1,1,1,13,23300.0,23.0,3,1,2,0.0,5,3,4,3
1,1,1,25,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,2,20,18001.0,18.0,3,1,2,0.0,5,3,3,0
1,1,2,18,76520.0,76.0,3,1,2,0.0,5,4,3,4
1,1,2,23,54673.0,54.0,3,1,2,0.0,5,3,2,0
3,1,2,17,25754.0,25.0,3,1,2,0.0,5,3,3,4
1,1,1,27,5045.0,5.0,3,1,2,0.0,5,3,3,0
1,1,2,39,11001.0,11.0,3,1,2,0.0,5,3,3,4
3,1,2,17,52001.0,52.0,3,1,2,0.0,5,3,3,0
1,1,2,21,95015.0,95.0,3,1,2,0.0,5,3,3,3
1,1,2,22,63594.0,63.0,3,1,2,0.0,5,3,4,0
1,1,1,18,76109.0,76.0,3,1,2,0.0,5,3,3,5
1,1,2,23,17001.0,17.0,3,1,2,0.0,5,3,3,4
1,1,1,28,86568.0,86.0,3,1,2,0.0,5,3,2,6
1,1,1,18,50001.0,50.0,3,1,2,0.0,5,2,3,6
1,1,2,29,17001.0,17.0,3,1,2,0.0,5,3,4,2
1,1,2,18,44078.0,44.0,3,1,2,0.0,5,3,3,0
1,1,1,19,54001.0,54.0,3,1,2,0.0,5,3,3,0
3,1,1,17,76895.0,76.0,3,1,2,0.0,5,3,3,4
1,1,1,22,44855.0,44.0,3,1,2,0.0,5,3,3,6
1,1,1,25,18753.0,18.0,3,1,2,0.0,5,3,3,0
1,1,1,24,18256.0,18.0,3,1,2,0.0,5,2,3,6
1,1,1,25,68081.0,68.0,3,1,2,0.0,5,3,3,4
1,1,2,20,19001.0,19.0,3,1,2,0.0,5,3,3,0
3,1,1,17,70001.0,70.0,3,1,2,0.0,5,3,3,0
1,1,1,21,19821.0,19.0,3,1,2,0.0,5,3,3,0
1,1,2,18,17001.0,17.0,3,1,2,0.0,5,2,3,0
1,1,2,29,27001.0,27.0,3,1,2,0.0,5,2,2,0
3,1,2,17,19845.0,19.0,3,1,2,0.0,5,3,2,0
1,1,2,21,5490.0,5.0,3,1,2,0.0,5,2,3,0
1,1,2,20,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,2,20,52001.0,52.0,3,1,2,0.0,5,3,3,0
1,1,1,19,19573.0,19.0,3,1,2,0.0,5,3,3,0
1,1,2,26,5697.0,5.0,3,1,2,0.0,5,3,3,0
3,1,1,18,54001.0,54.0,3,1,2,0.0,5,3,4,3
1,1,1,20,73168.0,73.0,3,1,2,0.0,5,2,3,0
1,1,2,30,47001.0,47.0,3,1,2,0.0,5,1,1,7
1,1,2,19,41001.0,41.0,3,1,2,0.0,5,2,2,6
3,1,2,17,20770.0,20.0,3,1,2,0.0,5,3,3,4
1,1,2,26,41306.0,41.0,3,1,2,0.0,5,3,3,0
1,1,2,50,54720.0,54.0,3,1,2,0.0,5,3,3,5
1,1,2,27,54405.0,54.0,3,1,2,0.0,5,2,3,0
1,1,1,26,17001.0,17.0,3,1,2,0.0,5,3,3,5
1,1,2,45,17614.0,17.0,3,1,2,0.0,5,1,1,0
1,1,1,19,5045.0,5.0,3,1,2,0.0,5,3,4,4
1,1,1,19,52001.0,52.0,3,1,2,0.0,5,3,4,0
1,1,1,18,25426.0,25.0,3,1,2,0.0,5,3,3,6
1,1,1,19,18001.0,18.0,3,1,2,0.0,5,3,2,0
1,1,1,19,15491.0,15.0,3,1,2,0.0,5,3,3,3
1,1,1,18,41359.0,41.0,3,1,2,0.0,5,3,3,0
1,1,2,18,15806.0,15.0,3,1,2,0.0,5,3,3,3
1,1,2,32,25099.0,25.0,3,1,2,0.0,5,3,4,2
1,1,1,27,19821.0,19.0,3,1,2,0.0,5,2,3,0
1,1,1,20,47001.0,47.0,3,1,2,0.0,5,2,3,0
1,1,1,43,63001.0,63.0,3,1,2,0.0,5,1,3,0
1,1,1,29,76892.0,76.0,3,1,2,0.0,5,3,4,0
1,1,1,19,15001.0,15.0,3,1,2,0.0,5,3,4,3
1,1,1,42,19573.0,19.0,3,1,2,0.0,5,2,3,6
1,1,1,19,52001.0,52.0,3,1,2,0.0,5,3,3,0
1,1,2,34,15516.0,15.0,3,1,2,0.0,5,2,3,4
1,1,1,20,15001.0,15.0,3,1,2,0.0,5,2,2,6
1,1,1,61,76109.0,76.0,3,1,2,0.0,5,2,3,5
1,1,2,25,76109.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,25,19698.0,19.0,3,1,2,0.0,5,3,3,2
3,1,1,17,47001.0,47.0,3,1,2,0.0,5,2,3,0
1,1,2,35,19698.0,19.0,3,1,2,0.0,5,3,2,6
1,1,2,19,63001.0,63.0,3,1,2,0.0,5,4,5,2
1,1,2,21,44001.0,44.0,3,1,2,0.0,5,2,2,0
1,1,2,19,73001.0,73.0,3,1,2,0.0,5,4,4,1
1,1,1,37,44430.0,44.0,3,1,2,0.0,5,3,3,0
1,1,2,19,23675.0,23.0,3,1,2,0.0,5,3,2,0
1,1,2,32,41020.0,41.0,3,1,2,0.0,5,2,3,0
1,1,1,25,76670.0,76.0,3,1,2,0.0,5,2,2,0
1,1,2,18,25817.0,25.0,3,1,2,0.0,5,3,3,3
1,1,2,20,66682.0,66.0,3,1,2,0.0,5,3,3,5
3,1,2,17,54001.0,54.0,3,1,2,0.0,5,2,2,0
1,1,1,20,20001.0,20.0,3,1,2,0.0,5,3,3,4
1,1,2,25,68081.0,68.0,3,1,2,0.0,5,2,3,4
1,1,1,30,76670.0,76.0,3,1,2,0.0,5,3,3,4
1,1,1,19,70001.0,70.0,3,1,2,0.0,5,3,3,0
1,1,2,9,19001.0,19.0,3,1,2,0.0,5,3,3,6
1,1,1,23,20001.0,20.0,3,1,2,0.0,5,3,3,0
1,1,1,23,15238.0,15.0,3,1,2,0.0,5,3,3,5
3,1,1,17,19760.0,19.0,3,1,2,0.0,5,3,3,0
1,1,2,22,66001.0,66.0,3,1,2,0.0,5,4,4,3
1,1,1,43,95001.0,95.0,3,1,2,0.0,5,2,3,6
1,1,2,18,73001.0,73.0,3,1,2,0.0,5,3,3,4
1,1,2,23,76863.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,39,73616.0,73.0,3,1,2,0.0,5,3,2,0
1,1,1,18,76834.0,76.0,3,1,2,0.0,5,3,4,0
1,1,1,31,17174.0,17.0,3,1,2,0.0,5,2,3,0
1,1,2,19,8758.0,8.0,3,1,2,0.0,5,3,3,4
1,1,2,39,5045.0,5.0,3,1,2,0.0,5,3,2,0
1,1,2,18,19001.0,19.0,3,1,2,0.0,5,3,4,2
1,1,1,27,5250.0,5.0,3,1,2,0.0,5,2,3,5
1,1,1,21,15223.0,15.0,3,1,2,0.0,5,3,3,5
1,1,2,21,44090.0,44.0,3,1,2,0.0,5,2,3,0
1,1,2,19,73217.0,73.0,3,1,2,0.0,5,3,2,0
3,1,2,17,54518.0,54.0,3,1,2,0.0,5,3,4,3
1,1,2,33,63401.0,63.0,3,1,2,0.0,5,2,4,3
1,1,2,21,68081.0,68.0,3,1,2,0.0,5,3,3,5
1,1,1,32,5088.0,5.0,3,1,2,0.0,5,3,3,0
1,1,2,18,15759.0,15.0,3,1,2,0.0,5,5,4,1
1,1,1,20,44090.0,44.0,3,1,2,0.0,5,2,3,0
1,1,2,20,54720.0,54.0,3,1,2,0.0,5,2,3,6
3,1,2,17,73001.0,73.0,3,1,2,0.0,5,2,3,5
1,1,1,38,19821.0,19.0,3,1,2,0.0,5,2,3,0
1,1,2,9,20001.0,20.0,3,1,2,0.0,5,3,3,3
1,1,2,19,44430.0,44.0,3,1,2,0.0,5,3,3,0
1,1,2,18,76834.0,76.0,3,1,2,0.0,5,3,3,5
1,1,1,30,76670.0,76.0,3,1,2,0.0,5,2,3,6
1,1,1,18,68081.0,68.0,3,1,2,0.0,5,2,4,4
1,1,1,18,25754.0,25.0,3,1,2,0.0,5,3,3,4
1,1,2,19,73268.0,73.0,3,1,2,0.0,5,3,3,6
3,1,1,16,76041.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,20,54003.0,54.0,3,1,2,0.0,5,2,2,0
1,1,2,24,44078.0,44.0,3,1,2,0.0,5,2,3,5
1,1,2,18,68081.0,68.0,3,1,2,0.0,5,3,3,0
1,1,2,18,15759.0,15.0,3,1,2,0.0,5,3,3,2
1,1,2,29,17001.0,17.0,3,1,2,0.0,5,3,3,3
1,1,2,19,76622.0,76.0,3,1,2,0.0,5,3,2,0
1,1,1,32,50001.0,50.0,3,1,2,0.0,5,3,3,0
3,1,1,16,54001.0,54.0,3,1,2,0.0,5,3,2,0
1,1,2,31,25815.0,25.0,3,1,2,0.0,5,2,3,6
1,1,1,19,54405.0,54.0,3,1,2,0.0,5,2,2,0
1,1,2,25,68081.0,68.0,3,1,2,0.0,5,3,4,0
3,1,1,17,41001.0,41.0,3,1,2,0.0,5,2,3,0
1,1,2,29,19001.0,19.0,3,1,2,0.0,5,2,3,5
1,1,1,18,54001.0,54.0,3,1,2,0.0,5,3,3,6
1,1,2,41,52001.0,52.0,3,1,2,0.0,5,3,3,5
1,1,2,26,19573.0,19.0,3,1,2,0.0,5,3,3,0
1,1,1,18,20001.0,20.0,3,1,2,0.0,5,3,3,0
1,1,2,23,25377.0,25.0,3,1,2,0.0,5,3,3,0
1,1,2,57,17614.0,17.0,3,1,2,0.0,5,3,3,0
1,1,2,26,86001.0,86.0,3,1,2,0.0,5,3,3,6
1,1,2,19,54001.0,54.0,3,1,2,0.0,5,4,3,0
1,1,1,22,25754.0,25.0,3,1,2,0.0,5,3,4,2
3,1,2,18,15104.0,15.0,3,1,2,0.0,5,3,3,4
1,1,2,23,44001.0,44.0,3,1,2,0.0,5,3,3,3
1,1,1,20,68081.0,68.0,3,1,2,0.0,5,2,3,5
1,1,1,37,17001.0,17.0,3,1,2,0.0,5,3,3,0
1,1,1,9,73585.0,73.0,3,1,2,0.0,5,3,2,0
1,1,1,43,86885.0,86.0,3,1,2,0.0,5,3,2,0
1,1,1,29,50001.0,50.0,3,1,2,0.0,5,3,3,3
1,1,1,18,25754.0,25.0,3,1,2,0.0,5,3,3,5
1,1,1,18,23807.0,23.0,3,1,2,0.0,5,2,3,5
1,1,2,22,86320.0,86.0,3,1,2,0.0,5,3,4,0
1,1,1,25,19001.0,19.0,3,1,2,0.0,5,2,2,6
1,1,1,18,68755.0,68.0,3,1,2,0.0,5,3,3,5
3,1,1,17,41001.0,41.0,3,1,2,0.0,5,3,3,6
1,1,2,21,52399.0,52.0,3,1,2,0.0,5,4,4,2
1,1,2,20,20001.0,20.0,3,1,2,0.0,5,3,4,3
1,1,2,20,76670.0,76.0,3,1,2,0.0,5,3,2,6
3,1,1,18,54001.0,54.0,3,1,2,0.0,5,3,3,0
3,1,2,17,41524.0,41.0,3,1,2,0.0,5,2,3,0
1,1,2,22,66572.0,66.0,3,1,2,0.0,5,3,3,0
1,1,1,27,27810.0,27.0,3,1,2,0.0,5,1,3,0
1,1,2,18,19355.0,19.0,3,1,2,0.0,5,2,3,0
1,1,2,19,54874.0,54.0,3,1,2,0.0,5,3,4,4
1,1,2,18,44650.0,44.0,3,1,2,0.0,5,3,3,6
1,1,2,20,73001.0,73.0,3,1,2,0.0,5,3,3,3
1,1,2,22,25286.0,25.0,3,1,2,0.0,5,3,3,0
1,1,1,20,15759.0,15.0,3,1,2,0.0,5,2,3,5
1,1,2,22,19450.0,19.0,3,1,2,0.0,5,2,2,0
1,1,2,33,63001.0,63.0,3,1,2,0.0,5,3,3,3
1,1,2,18,50001.0,50.0,3,1,2,0.0,5,3,3,0
1,1,2,21,68679.0,68.0,3,1,2,0.0,5,1,3,5
1,1,2,22,41001.0,41.0,3,1,2,0.0,5,4,4,2
1,1,1,33,76834.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,47,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,1,28,23660.0,23.0,3,1,2,0.0,5,2,3,5
1,1,1,19,15646.0,15.0,3,1,2,0.0,5,3,4,3
1,1,2,24,19450.0,19.0,3,1,2,0.0,5,2,3,0
1,1,1,26,17001.0,17.0,3,1,2,0.0,5,3,3,0
1,1,1,29,41001.0,41.0,3,1,2,0.0,5,3,3,0
3,1,2,17,68081.0,68.0,3,1,2,0.0,5,3,3,0
1,1,2,20,73001.0,73.0,3,1,2,0.0,5,3,3,3
1,1,2,23,NOID,NOID,3,1,2,0.0,5,3,3,0
1,1,2,18,52001.0,52.0,3,1,2,0.0,5,2,4,0
1,1,2,59,50573.0,50.0,3,1,2,0.0,5,3,3,3
1,1,1,19,20770.0,20.0,3,1,2,0.0,5,3,3,3
1,1,2,20,76109.0,76.0,3,1,2,0.0,5,3,3,6
1,1,2,19,52001.0,52.0,3,1,2,0.0,5,3,2,0
1,1,1,20,19001.0,19.0,3,1,2,0.0,5,3,3,0
1,1,1,18,18001.0,18.0,3,1,2,0.0,5,3,3,3
3,1,2,16,20228.0,20.0,3,1,2,0.0,5,3,3,4
1,1,1,23,25513.0,25.0,3,1,2,0.0,5,3,3,4
3,1,2,17,19300.0,19.0,3,1,2,0.0,5,3,3,0
3,1,2,17,11001.0,11.0,3,1,2,0.0,5,3,3,0
1,1,1,18,11001.0,11.0,3,1,2,0.0,5,3,3,2
1,1,2,20,76001.0,76.0,3,1,2,0.0,5,3,6,2
1,1,2,22,68001.0,68.0,3,1,2,0.0,5,3,3,0
1,1,2,21,52210.0,52.0,3,1,2,0.0,5,2,3,0
1,1,1,45,11001.0,11.0,3,1,2,0.0,5,3,4,2
1,1,1,36,11001.0,11.0,3,1,2,0.0,5,3,4,1
3,1,1,17,11001.0,11.0,3,1,2,0.0,5,4,3,5
1,1,1,18,11001.0,11.0,3,1,2,0.0,5,3,3,3
1,1,1,45,25754.0,25.0,3,1,2,0.0,5,3,3,0
1,1,1,18,25658.0,25.0,3,1,2,0.0,5,3,3,0
1,1,2,21,NOID,NOID,3,1,2,0.0,5,3,2,0
1,1,2,24,25754.0,25.0,3,1,2,0.0,5,3,3,5
3,1,2,17,11001.0,11.0,3,1,2,0.0,5,3,3,2
1,1,2,18,11001.0,11.0,3,1,2,0.0,5,3,3,5
1,1,1,27,11001.0,11.0,3,1,2,0.0,5,3,2,0
1,1,2,19,11001.0,11.0,3,1,2,0.0,5,4,4,2
1,1,2,19,11001.0,11.0,3,1,2,0.0,5,3,3,6
1,1,2,18,11001.0,11.0,3,1,2,0.0,5,5,4,2
1,1,2,31,66001.0,66.0,3,1,2,0.0,5,3,3,2
3,1,1,17,76001.0,76.0,3,1,2,0.0,5,3,4,0
3,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,2,0
3,1,2,18,76001.0,76.0,3,1,2,0.0,5,2,4,0
1,1,2,21,11001.0,11.0,3,1,2,0.0,5,3,3,4
1,1,1,18,11001.0,11.0,3,1,2,0.0,5,4,4,2
1,1,2,26,25473.0,25.0,3,1,2,0.0,5,2,3,4
3,1,1,16,25001.0,25.0,3,1,2,0.0,5,3,3,4
1,1,2,19,11001.0,11.0,3,1,2,0.0,5,3,3,0
1,1,1,21,11001.0,11.0,3,1,2,0.0,5,3,3,0
1,1,1,19,11001.0,11.0,3,1,2,0.0,5,3,3,6
1,1,1,18,11001.0,11.0,3,1,2,0.0,5,4,5,1
3,1,1,17,11001.0,11.0,3,1,2,0.0,5,3,3,3
1,1,2,40,76147.0,76.0,3,1,2,0.0,5,3,3,4
1,1,2,21,68276.0,68.0,3,1,2,0.0,5,4,4,2
1,1,1,19,68081.0,68.0,3,1,2,0.0,5,4,3,3
1,1,2,22,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,2,39,76001.0,76.0,3,1,2,0.0,5,4,4,1
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,4,0
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,6
1,1,2,6,76001.0,76.0,3,1,2,0.0,5,3,3,4
1,1,2,46,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,22,76130.0,76.0,3,1,2,0.0,5,3,3,0
1,1,1,40,76109.0,76.0,3,1,2,0.0,5,2,3,0
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,3,4,0
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,9,76001.0,76.0,3,1,2,0.0,5,3,4,2
1,1,2,24,76001.0,76.0,3,1,2,0.0,5,2,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,4,3,2
1,1,1,22,76001.0,76.0,3,1,2,0.0,5,4,3,2
3,1,2,18,76001.0,76.0,3,1,2,0.0,5,4,3,4
1,1,1,19,76001.0,76.0,3,1,2,0.0,5,4,3,2
1,1,2,30,76001.0,76.0,3,1,2,0.0,5,3,3,5
1,1,2,31,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,22,19212.0,19.0,3,1,2,0.0,5,3,3,0
1,1,1,32,76520.0,76.0,3,1,2,0.0,5,3,3,6
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,2,3,0
1,1,1,47,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,5
1,1,1,26,76001.0,76.0,3,1,2,0.0,5,3,3,4
1,1,2,9,76001.0,76.0,3,1,2,0.0,5,2,3,4
1,1,1,27,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,3,3,5
1,1,1,19,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,2,4,2
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,5
3,1,1,16,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,21,76001.0,76.0,3,1,2,0.0,5,5,5,1
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,3,2
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,2,0
1,1,2,28,76001.0,76.0,3,1,2,0.0,5,4,5,1
1,1,2,37,19809.0,19.0,3,1,2,0.0,5,3,3,3
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,4
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,4,3,6
1,1,1,28,76001.0,76.0,3,1,2,0.0,5,4,3,2
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,4,5,1
1,1,1,22,76001.0,76.0,3,1,2,0.0,5,3,3,0
3,1,2,17,76001.0,76.0,3,1,2,0.0,5,4,4,2
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,22,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,1,31,76001.0,76.0,3,1,2,0.0,5,4,4,1
1,1,2,22,76001.0,76.0,3,1,2,0.0,5,3,4,2
1,1,1,19,76001.0,76.0,3,1,2,0.0,5,2,3,6
1,1,2,9,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,1,22,76001.0,76.0,3,1,2,0.0,5,4,3,2
1,1,1,25,76001.0,76.0,3,1,2,0.0,5,2,2,0
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,2,2,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,3,5
1,1,1,25,76130.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,36,76001.0,76.0,3,1,2,0.0,5,3,2,0
1,1,1,27,76001.0,76.0,3,1,2,0.0,5,4,4,2
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,3,2
1,1,1,36,76001.0,76.0,3,1,2,0.0,5,3,3,2
1,1,1,19,76364.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,29,76001.0,76.0,3,1,2,0.0,5,2,3,4
1,1,1,22,76001.0,76.0,3,1,2,0.0,5,2,3,0
1,1,2,27,76001.0,76.0,3,1,2,0.0,5,4,3,0
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,21,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,2,3,0
1,1,1,23,76001.0,76.0,3,1,2,0.0,5,4,4,1
1,1,2,30,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,29,76001.0,76.0,3,1,2,0.0,5,4,3,0
3,1,1,17,76001.0,76.0,3,1,2,0.0,5,2,3,0
3,1,1,17,76001.0,76.0,3,1,2,0.0,5,3,2,6
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,4
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,30,76318.0,76.0,3,1,2,0.0,5,3,3,0
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,3,0
2,1,1,18,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,3,3,2
3,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,19,76130.0,76.0,3,1,2,0.0,5,3,4,4
1,1,1,18,76622.0,76.0,3,1,2,0.0,5,2,2,0
1,1,1,52,76001.0,76.0,3,1,2,0.0,5,3,2,0
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,3,2,6
1,1,1,21,76001.0,76.0,3,1,2,0.0,5,5,4,1
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,3,5
1,1,1,21,76001.0,76.0,3,1,2,0.0,5,2,3,0
1,1,1,21,76001.0,76.0,3,1,2,0.0,5,2,4,0
1,1,2,42,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,5,4,2
1,1,1,29,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,2,32,76670.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,39,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,35,76001.0,76.0,3,1,2,0.0,5,5,4,1
1,1,2,19,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,21,76001.0,76.0,3,1,2,0.0,5,3,3,2
1,1,1,18,76001.0,76.0,3,1,2,0.0,5,2,3,6
1,1,2,25,54001.0,54.0,3,1,2,0.0,5,3,3,0
1,1,1,21,19256.0,19.0,3,1,2,0.0,5,3,3,6
3,1,1,18,25175.0,25.0,3,1,2,0.0,5,3,3,0
1,1,1,18,73001.0,73.0,3,1,2,0.0,5,4,3,5
1,1,1,27,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,21,76001.0,76.0,3,1,2,0.0,5,3,3,2
1,1,1,21,68679.0,68.0,3,1,2,0.0,5,2,1,0
1,1,2,19,15572.0,15.0,3,1,2,0.0,5,2,3,0
1,1,2,23,23189.0,23.0,3,1,2,0.0,5,3,3,0
1,1,2,19,19300.0,19.0,3,1,2,0.0,5,3,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,5,1
1,1,1,45,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,3,5
1,1,1,20,76001.0,76.0,3,1,2,0.0,5,3,4,1
1,1,1,20,20001.0,20.0,3,1,2,0.0,5,2,2,0
1,1,2,24,50001.0,50.0,3,1,2,0.0,5,2,3,6
1,1,2,20,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,5,2,3,5
3,1,2,16,76001.0,76.0,3,1,2,0.0,5,3,3,3
1,1,1,30,76001.0,76.0,3,1,2,0.0,5,3,3,4
3,1,2,18,76001.0,76.0,3,1,2,0.0,5,3,3,0
1,1,2,18,76834.0,76.0,3,1,2,0.0,5,3,4,3
3,1,2,16,63001.0,63.0,3,1,2,0.0,5,3,4,0
1,1,2,33,76364.0,76.0,3,1,2,0.0,5,3,4,3
1,1,2,52,76001.0,76.0,3,1,2,0.0,5,2,3,0
